rank,cluster_id,question
539,3,자유주제로 자기소개서를 작성하여 주시기 바랍니다.(지원 동기 포함) [1000자 이상 5000자 이내]
540,3,"자신의 성장과정, 성격, 존경하는 인물 등에 대해 자유롭게 기술하시오"
541,3,자유롭게 자신에 대한 소개와 함께 지원동기를 서술해 주십시오.
542,3,본인에 대해 자유롭게 기술해주세요
543,3,성장과정 및 생활신조
544,3,cover letter
545,3,[자기소개] 본인을 3가지 해시태그로 표현해 주시기 바랍니다. *0자 이상 100자 이하로 입력하세요.
546,3,"본인의 성장과정(가족,학교생활,장단점 등)을 통해 자신을 소개하시오.(1000자이내)"
547,3,"가장 소중하게 생각하는 것은 무엇이며, 그 이유에 대해 기술하시오.(1000자이내)"
548,3,"본인을 3개의 단어로 표현하고, 각각에 대한 설명을 간단하게 서술하시오.[500자]"
549,3,자유롭게 본인을 소개해 주세요.
550,3,My Story 본인의 특성 및 성격(장점/보완점)을 자유롭게 기술해주세요. Guide> 구체적인 사례를 바탕으로 진솔하게 기술해주시기 바랍니다.
551,3,자신에 대하여 자유롭게 소개 해주세요 (본인의 성격 및 생활신조 등)
552,3,자신의 주요 경력사항 자세히 기술해 주세요.
553,3,자신의 성장과정과 생활신조
554,3,자신의 성격 장단점 및 특기
555,3,영업직을 수행함에 있어 본인 성격이 어떻게 장/단점으로 작용할 수 있을지 작성하시오. (300자 이내)
556,3,"자신을 가장 잘 표현할 수 있는 무기체계와, 어떠한 점이 본인을 잘 표현하였다고 생각하였는지 이유를 작성해주세요."
557,3,나의 인생 가치관에 대해 성장과정과 경험을 바탕으로 구체적으로 서술해 주십시오(400자)
558,3,취미/특기 (40자)
559,3,존경인물 (10자)
560,3,존경이유 (40자)
561,3,자신의 성장과정과 학창시절에 대해 기술하여 주십시오.
562,3,B. 위에서 언급하신 활동을 하는 동안 본인의 역할을 구체적으로 서술하십시오.
563,3,"'자신'에 대해 서술하십시오. 예) 성장과정, 성격의 장단점, 업무수행능력 등"
564,3,"본인만의 차별화된 강점이 무엇인지 설명하고, 이를 뒷받침할 수 있는 근거를 사례 중심으로 기술해 주세요. (600자)"
565,3,성장과정(800자)
566,3,사회활동(800자)
567,3,자기소개서- 자신에게 영향을 끼친 사건과 인물 등을 포함하여 본인이 가지고 있는 가장 중요한 가치관은 무엇인지 설명해 주세요.
568,3,장/단점 : 본인 성격의 장/단점은 무엇인지 사례를 통해 기술해주십시오.
569,3,자기소개(1500)
570,3,자신의 특성에 대해서 자세히 설명해 주세요.
571,3,본인을 가장 잘 표현할 수 있는 단어와 그 이유를 자유롭게 서술해 주십시오.
572,3,"성격, 가치관, 성장 과정 등 본인을 진솔하게 소개해주세요. 자기소개서 작성 가이드 1000자 아 이거 500자네"
573,3,"본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다.(#작품속 가상인물도 가능) (1500자)"
574,3,"본인이 어떤 사람인지 한 단어로 표현하고, 그 이유를 설명하세요. (최대 1,000자 입력가능)"
575,3,"본인의 평생 인생의 꿈은 무엇인지 적어주세요 (최대 1,000자 입력가능)"
576,3,"자신만의 특별함을 성장과정, 학교생활/경력내용, 가치관을 통해 기술하시오."
577,3,본인을 표현할 수 있는 단어 3개를 제시하고 설명하시오.
578,3,"본인 성격의 장단점 및 가치관을 성장과정(가족, 학창시절, 주변인과의 관계)에 기반하여 작성해 주세요."
579,3,본인의 장점과 단점
580,3,자신을 가장 잘 나타낼 수 있는 단어와 그 이유를 기술해주세요 500
581,3,"본인 성격의 장단점 및 가치관을 성장과정(가족, 학창시절, 주변인과의 관계)에 기반하여 작성해 주세요(1500자)"
582,3,자신을 자유롭게 소개하십시오
583,3,"취미,특기 / 150자"
584,3,존경하는 인물과 이유 / 300자
585,3,"성장과정을 간략히 기술하되 현재 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시오 / 600자"
586,3,"성격소개 (장단점,특기)"
587,3,위 자기소개서 내용 이외에 추가적으로 자신을 소개할 내용(500자)
588,3,나는 ( )다. (10자 이내)
589,3,본인이 살아온 과정을 핵심적으로 요약해 주세요. (600자 이내)
590,3,자신의 삶에 가장 영향을 준 사건(또는 인물)과 그 전후의 사정을 구체적으로 설명하되 그에 관한 본인의 생각까지 서술해 주세요. (600자 이내)
591,3,"자신의 단점이라고 생각하는 성향 2가지와 이를 극복하기 위한 본인의 노력을 설명해 주세요. (1,000자 이내)"
592,3,본인의 노력 또는 희생으로 타인(가족 제외)에게 가장 유익한 영향을 끼친 사례를 상세히 서술하세요. (400자 이내)
593,3,기타 특별히 자신을 소개할 수 있는 내용을 서술하세요. (400자 이내)
594,3,교보인의 인재상- 본인의 성격의 장/단점을 교보생명의 인재상을 참고하여 작성하여 주십시오
595,3,다른 사람들과 비교했을 때 지원자 분께서 생각하는 본인의 최대 강점은 무엇인가요? (최대 300자 입력가능)
596,3,본인의 강점과 약점을 기술하시오. (800자)
597,3,성장배경 및 본인의 성격(학교생활 및 사회활동 포함)
598,3,본인을 가장 잘 표현 할 수 있는 2가지 키워드를 이야기 하고 이유를 설명해주세요. (400자 이내)
599,3,자유기재(1000자)
600,3,"학교생활, 사회봉사활동, 경력 및 경험에 대해 자유롭게 기술하시오."
601,3,"자신을 자유롭게 소개해 주시고, 자신의 경쟁력에 대해서 설명해 주세요"
602,3,"[필수문항] 성격의 장단점, 취미활동을 포함하여 자유롭게 자신을 표현해 주세요."
603,3,성장과정 : 성장과정을 구체적으로 기술해주세요(800자 이내)
604,3,"본인이 생각하는 리더십과 오너십의 정의 및 본인의 리더십과 오너십을 발휘한 성공 경험을 기술해 주십시오. (100자 이상, 350자 이내 작성)"
605,3,다른 사람과 비교하여 본인의 최대 강점
606,3,"본인 성격의 장단점 및 가치관을 성장과정(가족, 학창시절, 주변인과의 관계)에 기반하여 작성"
607,3,생활신조 및 특기사항
608,3,"본인 성격의 장단점을 표현하고, 본인의 성격이 형성된 배경에 대해 기술하십시오."
609,3,성격 및 생활 신조
610,3,자기소개서 자신에게 영향을 끼친 사건과 인물 등을 포함하여 본인이 가지고 있는 가장 중요한 가치관은 무엇인지 설명해 주세요.
611,3,자신을 가장 잘 나타낼 수 있는 단어와 이유
612,3,Make a creation / Make people happy / Make a value 3가지 키워드 중 한 가지를 선택하여 본인의 장점을 기술해 주시기 바랍니다. (500자 내외)
613,3,"자신의 성장과정, 성격의 장단점을 서술하시오."
614,3,성장과정 [400자]
615,3,학교생활(기억나는 특이한 경험 포함) [400자]
616,3,"본인의 성격 및 장단점, 장점을 발휘한 사례 [400자]"
617,3,장래희망 및 포부 [400자]
618,3,동화약품에 대한 인상을 작성해주세요 [600자]
619,3,"본인을 가장 잘 표현할 수 있는 단어, 그 이유"
620,3,유년시절을 비롯한 성장과정
621,3,"[일반직] 본인의 장, 단점 등 자신을 자유롭게 표현하여 주시기 바랍니다."
622,3,본인의 성격의 장/단점 교보생명의 인재상
623,3,자신을 한 단어 또는 문장으로 표현하고 그 이유를 경험 중심으로 소개해주세요
624,3,"자유롭게 서술하시기 바랍니다. (2,300자 이내 공백포함)"
625,3,"타인과 구별되는 본인만의 특기, 차별화된 경쟁력을 설명하시오"
626,3,성장과정(600자)
627,3,가치관/생활신조(600자)
628,3,성장과정에서 본인의 가치관에 가장 큰 영향을 끼친 인물은 누구이며 어떠한 영향을 받았는지 설명하십시오.
629,3,"개인의 특성, 장단점을 중심으로 본인에 대해 소개해 주세요. [500자 이상 700자 이내]"
630,3,동기 포부 1500자
631,3,성격 생활신조 1500자
632,3,경력 및 특기사항 1500자
633,3,본인을 표현하는 해시테그 3가지
634,3,개인의 성장과정 및 차별화된 강점 기술 (500자)
635,3,자유롭게 자기를 소개해주세요
636,3,자유양식 2500자
637,3,자신이 어떤 사람인지 하나의 '단어'로 표현한다면 어떻게 표현할 수 있는지 구체적인 사례를 통해 말씀해주세요.
638,3,본인을 구체적으로 자유롭게 소개
639,3,10년 뒤 본인이 기대하는 모습을 기재하여 주십시오.
640,3,본인을 가장 잘 표현할 수 있는 단어를 선택하고 그 이유를 기술하시오 [ 100자 이상 500자 이내
641,3,유년시절을 비롯한 성장과정에 대하여 기술하시오 [ 100자 이상 500자 이내 ]
642,3,본인의 인생에 가장 큰 영향을 미친 사건에 대하여 기술하시오 [ 100자 이상 500자 이내]
643,3,자기소개 및 장단점
644,3,"성장과정, 가족, 학교생활, 입상경험 등에 대해 서술하시오."
645,3,본인을 가장 잘 표현할 수 있는 단어와 그 이유를 서술하시오.
646,3,남들과 차별화 되는 본인만의 특별함(능력/경험 등)은 무엇입니까?
647,3,자기소재 각500자
648,3,"◎ 자기소개 항목 아래의 사항을 포함하여 '에세이 형식' 으로 지원자 본인을 표현해 주시기 바랍니다.(3,000자 이내) - 삶의 핵심가치, 성격의 장단점, 주변인과 갈등관계의 해소 방법, 과거 실패와 성공사례, 향후 인생 설계"
649,3,"[기타] 입사지원서와 자기소개서를 통해 이야기 하지 못한 자신만의 자랑거리, 특이한 경험 등의 이야기를 남겨주세요. (최대 500자 입력가능)"
650,3,본인의 가치관/생활신조/성격/장점/재능을 구체적으로 작성하여 주십시오. 500
651,3,"성장과정:가족사항,학창시절,교우관계, 생활습관, 자신에게 크게 영향을 미친 사건 등을 포함하여 구체적으로 작성"
652,3,"자기소개(성장과정, 장단점 등) (700자)"
653,3,학교 생활 및 특기사항 (700자)
654,3,성장과정에서 본인의 가치관에 가장 큰 영향을 끼친 인물은 누구이며 어떠한 영향을 받았는지 설명하시오
655,3,"성격, 가치관, 성장 과정 등 본인을 진솔하게 소개해주세요.글자수 498 / 100자 ~ 500자"
656,3,"공모전 수상, 인턴 경험, 혹은 본인을 어필할 수 있는 특이 경험이 있다면 기재해주세요.글자수 409 / 500자"
657,3,성장과정 + 학창시절
658,3,[자기소개] 본인에 대해 자유롭게 기술해주시기 바랍니다.
659,3,다음 제시 된 키워드 중 본인을 표현할 수 있는 두 가지를 선택하여 구체적인 사례를 포함하여 그렇게 생각하는 이유를 기술하여 주십시오. (696/700자)
660,3,내가 가장 잘하는 일과 가장 좋아하는 일은 각각 무엇인지 구체적인 경험을 바탕으로 서술해 주십시오. (600자)
661,3,"성장과정, 성격 및 지원 부문 등을 중심으로 기술하시고 자기소개서는 띄어쓰기를 포함 2000자 이내로 작성해주세요"
662,3,"자유롭게 자기소개 해주세요. (강점, 약점, 대인관계 등)"
663,3,본인의 성격을 보여줄 수 있는 사례를 중심으로 자기소개를 해주세요. 1000
664,3,본인에 대한 소개 및 본인의 강점과 그 이유를 구체적으로 작성해 주세요.
665,3,"본인을 표현할 수 있는 단어 3개를 해시태그 형태로 나열하고, 이와 관련된 자신의 이야기를 진솔하게 해주세요. (최대 500자 입력가능)"
666,3,"인생에서 가장 중요하다고 생각하는 가치를 쓰고, 가장 중요하게 생각하는 이유 및 그 가치를 실천한 사례를 구체적으로 설명해주세요. (최대 500자 입력가능)"
667,3,"본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. (*작품 속 가상인물도 가능) 1500자"
668,3,본인의 특성과 성장배경에 대하여 서술하여 주십시오. (500자 이상 600자 이내)
669,3,본인 스스로를 가장 칭찬해주고 싶었던 경험과 그 이유에 대해 서술하여 주십시오. (500자 이상 600자 이내)
670,3,본인의 성장 과정을 기술해주세요. 500자
671,3,본인을 가장 잘 표현할 수 있는 단어와 그 이유를 자유롭게 서술해 주십시오
672,3,자신에게 영향을 끼친 사건과 인물 등을 포함하여 본인이 가지고 있는 가장 중요한 가치관은 무엇인지 설명해 주세요. (500자)
673,3,위에서 언급하신 활동을 하는 동안 본인의 역할을 구체적으로 서술하십시오. (200자이내)
674,3,"본인 성격의 장단점 및 가치관을 성장과정(가족, 학창시절, 주변인과의 관계)에 기반하여 작성해 주세요. (최대 1,500자 입력가능)"
675,3,자신의 성장과정에 대해 기술하시오. (최대 500자 8단락)
676,3,자신이 가장 중요하게 여기는 삶의 가치와 그 이유에 대해 기술하시오. (최대 500자 8단락)
677,3,자신에 대해 자유롭게 기술하여 주십시오
678,3,자신이 앞으로 원하는 삶은 어떤 삶입니까?
679,3,현재 본인이 관심을 가지고 있는 최신 기술이나 트렌드에 대하여 본인의 생각을 자유롭게 써주세요. (최대 3개 / 500자 이내)
680,3,마지막으로 본인의 강점 3가지를 자랑하여 주세요. (500자 이내)
681,3,본인의 장단점 및 단점을 극복하기 위해 노력한 사례 *500자
682,3,본인을 대표할 수 있는 이력 세가지를 기술하여 주십시오.
683,3,본인에 대한 소개를 구체적으로 작성해 주세요.
684,3,제시어를 자유롭게 선택·활용하여 본인의 가치관과 삶의 경험을 작성해주세요.(
685,3,본인을 가장 잘 표현할 수 있는 한 문장과 그 이유에 대하여 서술하시오.(120자 이내)
686,3,"본인 성격의 장단점 및 가치관을 성장과정(가족, 학창시절, 주변인과의 관계)에 기반하여 작성해주세요. 1000자"
687,3,귀하의 성장과정을 기술하여 주십시오. (한글 400자 이내)
688,3,귀하의 성격의 장단점을 기술하여 주십시오. (한글 400자 이내)
689,3,귀하의 교내외 활동사항 및 주요경력을 기술하여 주십시오. (한글 400자 이내)
690,3,귀하의 다른사람과 구별되는 지식/재능을 기술하여 주십시오. (한글 400자 이내)
691,3,"지원동기 및 포부, 성장과정 본인의 가치관 및 인생관에 영향을 끼쳤던 경험 등을 주제로 자유롭게 기술해 주세요."
692,3,귀하가 지금까지 읽었던 책 가운데 삶에 가장 큰 영향을 끼친 책 한 권을 선정하여 그 이유를 설명해 주십시오.
693,3,예수그리스도를 인격적으로 만나고 삶이 변화된 신앙 간증문을 구체적으로 적어주세요.
694,3,본인의 장점이나 성격 중 공적(公的) 조직문화에 적합하다고 생각되는 것은 무엇입니까? (최대 300자 입력가능)
695,3,어떤 점에서 우수하다고 생각합니까? (최대 300자 입력가능)
696,3,그 것을 증명할 수 있는 근거 또는 결과는 무엇입니까? (최대 300자 입력가능)
697,3,그 과정에서 본인이 수행한 역할은 무엇입니까? (최대 300자 입력가능)
698,3,축적한 경험의 수준과 스스로 본인에 대해 어떻게 평가합니까? (최대 300자 입력가능)
699,3,친구들이나 주변 사람들은 지원자를 어떤 사람이라고 평가합니까? (최대 300자 입력가능)
700,3,왜 그렇게 평가 받는다고 생각합니까? (최대 300자 입력가능)
701,3,"추가로 본인이 평가 받고 싶은 부분은 무엇이며, 왜 그렇게 평가받고 싶습니까? (최대 300자 입력가능)"
702,3,본인이 삶에서 가장 중요하게 생각하는 가치는 무엇입니까? (최대 300자 입력가능)
703,3,자기소개서 (자유로운 형식으로 기술해 주세요.)
704,3,지원하는 직무에 가장 영향을 끼친 인물 또는 사건에 대해 서술하여 주십시오. * [500자 이상 700자 이내]
705,3,"자유롭게 자기소개 해주세요. (강점, 약점, 대인관계 등) _ 글자수 제한 없음"
706,3,"본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. (작품속 가상인물도 가능) (1500자 이내)"
707,3,"아래의 사항을 포함하여 '에세이 형식' 으로 지원자 본인을 표현해 주시기 바랍니다.(3,000자 이내) 삶의 핵심가치, 성격의 장단점, 주변인과 갈등관계의 해소 방법, 과거 실패와 성공사례, 향후 인생 설계"
708,3,본인의 장·단점에 대해 기술하시오.
709,3,귀하의 학창시절을 스스로 평가한다면 본인은 어떠한 사람이라고 생각하는지 약술하십시오
710,3,키워드를 이용해 자기 소개를 해주십시오.
711,3,"본인의 인격 형성에 가장 큰 영향을 준 가족 또는 존경하는 인물은 누구이며, 사유는 무엇인지 서술하시오. (100~400자)"
712,3,본인 성격의 장단점에 대해 이야기 해주세요
713,3,스포츠에 대한 본인의 관심도에 대해 자유롭게 기술해 주세요
714,3,"본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다.(작품속 가상인물도 가능)"
715,3,자신을 자유롭게 소개해주세요.
716,3,"자신의 생활신조(신념, 가치관)와 평소 심신건강을 위해 하고 있는 활동에 대하여 기술하여 주십시오."
717,3,성장과정을 기술하여 주시기 바랍니다.
718,3,"본인의 과거, 현재, 미래를 표현할 수 있는 각각의 키워드를 선정하고 이유 서술"
719,3,"본인의 삶에 있어서 가장 중요한 가치는 무엇이고, 그를 위해 구체적으로 어떠한 일들을 하였는지 기술하시오. (600자 이내)"
720,3,본인을 가장 잘 표현할 수 있는 단어를 선택하고 그 이유를 기술하시오. (500자 이내)
721,3,"자기소개 2000자, 40문단 이내로 작성해주세요. 자기소개 입력. - 자신에 대해 자유롭게 소개하되, 추상적인 표현은 지양하고 구체적으로 기술할 것"
722,3,지금의 나를 있게 한 가장 중요한 사건에 대해 구체적으로 기술해주세요. (800자 이내)
723,3,"본인을 3개의 단어로 표현하고, 각각에 대한 설명을 간단하게 서술하시오."
724,3,자신의 성장과정과 학창시절에 대해 기술하여 주십시오. (500~700자)
725,3,본인의 성장과정 및 성격(장/단점)에 대하여 서술하여 주시기 바랍니다. (600자)
726,3,생활신조 및 가치관
727,3,성격의 장단점을 작성해 주십시오
728,3,"성격상의 장점 및 단점, 특기 Guide> 중요 내용 위주로 간략하게 기술하여 주시기 바랍니다."
729,3,자신에 대하여 기술하여 주십시오.
730,3,성장과정(자신에 대한 소개)
731,3,본인의 성장과정에 대하여 기술하여 주시기 바랍니다.
732,3,자신의 장단점에 대하여 기술하여 주시기 바랍니다.
733,3,성장과정 : 성장과정을 구체적으로 기술해주세요
734,3,성장과정 / 700
735,3,장단점 및 생활신조 / 700
736,3,본인을 자유롭게 기술
737,3,취미/특기(/40)
738,3,"본인의 성장과정을 간략히 기술하되, 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. (1500자 이내)"
739,3,남들과 차별화 되는 본인만의 특별함(능력/경험 등)은 무엇입니까? (300자)
740,3,본인을 가장 잘 표현할 수 있는 단어와 그 이유를 서술하시오. (300자)
741,3,본인의 특성 및 성격(장점/보완점)을 자유롭게 기술해주세요 (500자 이내).
742,3,본인의 성장과정 및 성격의 장단점에 대해 기술하십시오. (500 자 6 단락 이내)
743,3,자신에 대하여 기술하여 주십시오 (1495byte/1500byte)
744,3,성장과정 및 학교생활
745,3,성격(장ㆍ단점) 및 인간관계
746,3,자기소개(경력 포함 등)를 작성해 주십시오. (500자)
747,3,본인의 장점과 단점을 작성해 주십시오 (500자)
748,3,"자신에 대하여 기술하여 주십시오.(성장과정, 성격장/단점, 재능/특기, 존경하는 인물 등을 포함"
749,3,성장과정 : 성장과정을 구체적으로 기술해주세요. (800자)
750,3,자기 자신을 진솔하게 소개하여 주시기 바랍니다.(자신의 성격/취미/가치관/주변환경)
751,3,"성장과정 : 성장과정을 구체적으로 기술해주세요. 762/800 (글자 수, 공백 포함)"
752,3,앞서 입력한 기본정보를 바탕으로 지원자 본인에 대하여 자유롭게 소개해주시기 바랍니다.
753,3,귀하의 성장과정 및 가정생활을 자유롭게 기술하시기 바랍니다.
754,3,본인을 자유롭게 기술하시기 바랍니다.
755,3,"본인의 성격(강점, 약점)에 대해 기술해 주십시오."
756,3,"인생 전체를 통틀어 당신의 생각과 행동에 큰 변화를 불러일으킨 무엇인가(사람,사물,사건)를 밝히고, 변화의 이유와 과정 및 결과를 설명해주세요. * [1000자 이내]"
757,3,나의 인생 가치관에 대해 성장과정 또는 경험을 바탕으로 서술해 주십시오. (400자)
758,3,본인을 가장 잘 표현할 수 있는 단어를 선택하고 그 이유를 기술하시오.
759,3,"본인 성격의 장단점 및 가치관을 성장과정(가족, 학창시절, 주변인과의 관계)에 기반하여 설명하시오"
760,3,본인이 상대방을 설득하기 위해 활용하고 있는 자신만의 의사표현 방법이나 방식을 기술해 주십시오. (400자 이내)
761,3,본인이 어떤 일을 수행함에 있어 정보를 수집하고 관리하는 자신만의 방법을 설명하고 그 사례를 기술해 주십시오. (400자 이내)
762,3,성장과정: 성장과정을 구체적으로 기술해주세요. (800)
763,3,"자기소개 - 자신에 대해 자유롭게 소개하되, 추상적인 표현은 지양하고 구체적으로 기술할 것"
764,3,자신의 삶에 가장 큰 영향을 미친 인물이나 사건을 포함하여 본인의 성장과정을 기술하여 주십시오
765,3,위 자기소개서 내용 외에 추가적으로 자신을 소개할 내용을 기술하여 주십시오. (1000byte)
766,3,인성 및 성격의 장단점
767,3,본인이 어떤 사람인 지 이야기 해 주세요. [300자 이상 500자 이내] (500자)
768,3,"본인에 대해 소개해 주십시오(성격,장단점 등)"
769,3,본인이 생각하는 자신의 강점/보완점과 주위 사람들이 자신을 어떻게 표현하는지 기술하시오.
770,3,남들과 차별화된 본인만의 특별함은 무엇인지 자유롭게 기술하여 주십시오.
771,3,본인의 특성과 강점을 중심으로 기술해 주시기 바랍니다. (글자수 : 0 / 500)
772,3,가치관 및 인생관 -
773,3,성장과정 (700자)
774,3,본인이 생각하는 자신의 책임감 수준을 100점 만점 기준으로 평가하고 그 이유에 대해 말씀해 주십시오. [100자 이상 1200자 이내]
775,3,"본인을 채소로 표현한다면 무엇이며, 그 이유는 무엇입니까? [100자 이상 1200자 이내]"
776,3,자신에 대해 PR해 보시오.
777,3,"성격의 장, 단점에 대해 기술하시오"
778,3,무엇이 본인을 움직이게 하는지 기술해 주십시오.
779,3,성장과정: 성장과정을 구체적으로 기술해주세요. (800자)
780,3,"자신이 다른 사람과 구별되는 능력이나 기질을 써주십시오. (3가지, 각 문항당 120byte)"
781,3,후배에게 추천하고 싶은 책 3권을 중요한 순서대로 적어 주십시오. (책제목/저자/이유) (75/75/150 byte)
782,3,자신에게 있어서 직장생활의 의미를 써 주십시오(200자 미만)
783,3,"본인이 생각하는 ①가장 인상 깊었던 뮤지컬 마케팅 사례를 적고, ②그 이유에 대해 설명해 주세요. (1,000자 이내)"
784,3,10년 뒤 자신의 모습을 기술하시오.
785,3,자신에 대하여 기술하여 주십시오
786,3,본인의 장/단점(글자수 제한)
787,3,"본인의 (역량)성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. ("
788,3,자신의 성장과정과 학창시절에 대해 기술하여 주십시오.(700자)
789,3,자기소개서 자유로운 형식으로 기술해주세요. 1000자
790,3,Why Celltrion? 800자
791,3,"자신의 가치관, 인생관은 무엇이며 이에 영향을 미친 경험에 대해서 소개해 주십시오. (600자)"
792,3,본인 성격의 장단점에 대해서 설명해 주십시오. (600자)
793,3,학교생활 및 사회생활을 경험하면서 친구 및 지인들이 바라보는 본인의 성격에 대하여 기술하세요. (500자 이내)
794,3,"다음의 키워드 중 두 가지를 선택하여 본인을 표현해 주십시오. [존중, 팀워크, 희생, 소통, 열정, 도전, 자신감, 성실함, 꼼꼼함, 행동력, 리더십, 분석력, 정보력, 차분함, 인내, 유연함] (800자)"
795,3,자유양식 Cover Letter
796,3,"자신의 생활신조(신념,가치관)와 평소 심신건강을 위해 하고 있는 활동이 있다면 기술하여 주십시오."
797,3,'나'를 설명할 수 있는 키워드 3개를 제시하고 각 키워드에 맞춰 자신이 어떤 사람인지 설명해 주시기 바랍니다.
798,3,"본인을 잘 설명할 수 있는 카피나 슬로건을 만들어 보시고, 그 이유를 간단히 기술해주십시오."
799,3,본인을 가장 잘 표현할 수 있는 단어와 그 이유를 서술해주시기 바랍니다.
800,3,창의성을 발휘했던 사례를 기술하시오. (글자수 제한 없음)
801,3,"본인의 강점과 약점을 언급하시고, 그 강점이 앞으로 귀사와 본인의 발전에 어떻게 기여 할 수 있는지를 서술해주십시오 [100자 이상 1000자 이내]"
802,3,본인의 강점과 약점을 기술하시오. 800
803,3,본인의 장/단점(최대 200자 이내로 작성)
804,3,"본인의 수상경력, 봉사활동 경험에 대해 기술해 주십시오. (최대 500자 입력가능)"
805,3,"자신의 성장과정 및 개인 특성, 장점을 중심으로 기술하여 주시기 바랍니다. (100자 ~ 1000자)"
806,3,본인이 생각하는 자신의 강점/보완점과 주위 사람들이 자신을 어떻게 표현하는지 기술하시오.(500)
807,3,"본인의 성격, 성장배경, 좌우명에 대하여 서술하여 주십시오"
808,3,"좋아하는 시나 소설, 노래 중심으로 자신을 자유롭게 소개해주세요. (1000)"
809,3,사람과의 관계에 대한 본인의 생각을 기술해 주십시오.
810,3,본인에 대한 소개와 비전을 자유롭게 기술하여 주시기 바랍니다. (1500자 내외)
811,3,"인생에서 가장 중요하다고 생각하는 가치(좌우명)는 무엇이고, 왜 그 가치를 본인의 좌우명으로 삼았는지 그 배경과 이유를 기술해 주세요"
812,3,성장과정 및 학교생활에 대하여
813,3,성격의 장&단점 및 보완 노력에 대하여
814,3,성장 과정에서 자신의 성격에 가장 큰 영향을 미친 사건에 대해 기술하시오.(700 자 이내)
815,3,"그 외 위에서 표현하지 못한 이야기가 있으면, 자유롭게 작성해주시기 바랍니다.(700 자 이내)"
816,3,최종학교 재학시절 자신의 모습
817,3,아래 주제와 관련하여 본인이 경험한 프로젝트에 대해 분량에 관계없이 자유롭게 기술하시오.
818,3,성장과정을 서술하여 주시기 바랍니다.
819,3,"성격의 장,단점을 서술하여 주시기 바랍니다."
820,3,본인 성격의 장단점을 기술해주십시오.* [100자 이상 1000자 이내]
821,3,자신의 장점과 단점을 소개하여 주시기 바랍니다.
822,3,"자신의 성격, 특기, 개인별 특별한 경험 등 소개[1000 Bytes 이내]"
823,3,각 문항당 16줄 이내로 작성 하세요. 지원동기 : 지원동기를 구체적으로 기술해주세요.
824,3,자신이 가장 성취하고 싶은 것과 어떤 인생을 살고 싶은지 서술해 주십시오.
825,3,가치관 및 성장과정
826,3,위 자기소개서 내용 외에 추가적으로 자신을 소개할 내용을 기술하시오
827,3,나의 인생 가치관에 대해 성장과정과 경험을 바탕으로 구체적으로 서술해 주십시오.(600자)
828,3,자기소개서(자유양식)
829,3,당신의 성장과정에 대해 기술하시오
830,3,본인의 삶에 있어 가장 소중한 가치와 그 이유를 작성 바랍니다.
831,3,성장과정 (600자)
832,3,"가치관, 생활신조 (600자)"
833,3,"성장과정을 간략히 기술하되 현재 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시오 [100자 이상 600자 이내]"
834,3,학업 및 관심분야를 중심으로 자신의 성장과정 및 학창생활을 기술하여 주세요.
835,3,"음원 차트(순위)에 직/간접적으로 영향을 미치는 요인이 무엇인지 본인의 경험을 통한 의견을 자유롭게 작성해주세요. (1,000자 이내)"
836,3,100자 이내로 자신을 표현하여 주세요. [ 100자 이내 ]
837,3,자기소개- 2. '어린아이의 마음으로 다가가는 자세'
838,3,"[Part1] 나는 이런 사람입니다. 본인을 가장 잘 나타낼 수 있는 단어를 쓰고, 그 이유를 본인의 경험 및 가치관 등이 반영되도록 구체적으로 기술해주십시오."
839,3,"성장과정에서 부모, 가족으로부터 가장 인상적인 경험을 구체적으로 기술하여 주십시오. [ 500자 이내 ]"
840,3,"자유롭게 자기소개해주세요 (강점, 약점, 대인관계 등)"
841,3,자기소개 (성장배경 및 성격)-700자 이내
842,3,장래 포부-700자 이내
843,3,"성장과정에서 부모, 가족으로부터 가장 인상적인 경험을 구체적으로 기술하여 주십시오"
844,3,"성장과정에서 부모, 가족으로부터 가장 인상적인 경험을 구체적으로 기술하여 주십시오."
845,3,"자신이 경험한 혁신적인 서비스 한가지를 들고, 그 사유를 기술하여 주십시오(600자 이내)"
846,3,본인이 살아오면서 속한 집단 중 소속감을 가장 강하게 느낀 조직과 그 이유를 기술하여 주십시오(600자 이내)
847,3,본인의 강점과 약점을 기술하시오.
848,3,창의성을 발휘했던 사례를 기술해 주세요. (글자 수 제한 없음)
849,3,성격의 장단점 및 취미/특기
850,3,성격 및 장단점(600)
