rank,cluster_id,question
344,5,"본인의 최대 장점은 무엇이며, TKE의 핵심가치인 ""신뢰와 존중, 도전과 열정""에 어떻게 연결되어 역량을 발휘할 수 있을지 기술하십시오."
345,5,최근 사회이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다. (영문작성 시 2000자) 이내
346,5,"비알코리아가 현재 보유하고 있는 비즈니스 측면의 강점과 잠재력은 무엇이라고 생각합니까? (최소 200자, 최대 2,000자)"
347,5,"SPC그룹의 핵심가치(정직, 혁신, 협업) 중 한 가지를 선택하고, 그와 관련하여 가장 인상 깊었던 사례와 그 이유를 서술하십시오. (최소 200자, 최대 2,000자 )"
348,5,단기 업무 계획 (입사 후 1~2년내)
349,5,계획하고 있는 장래의 모습과 이를 위한 노력
350,5,"즐겨찾는 인터넷 사이트, 구독하고 있는 서비스를 즐겨 보는 이유와 본인에게 어떤 영향을 미쳤는지 기술해 주십시오."
351,5,현재 소재산업의 화두와 앞으로의 트렌드에 대한 본인의 생각을 기술해 주세요.
352,5,"글로벌 MZ 세대 대상으로 현대자동차의 EV, IONIQ 을 효과적으로 어필하기 위한 글로벌 마케팅 아이디어를 기술해 주십시오."
353,5,귀하가 회사를 선택하는 기준은 무엇입니까? 그리고 아성다이소가 그러한 기준에 어떻게 부합하는지 기술해 주시기 바랍니다.(700자 이내)
354,5,농심의 이미지를 정의하고 추가하고 싶은 이미지는 무엇인지 서술
355,5,현재 식품업계의 화두와 앞으로의 트렌드에 대한 본인의 생각을 기술해 주세요.
356,5,"한샘의 영업전문직(SC)으로 성장할 수 있는 키워드를 선정하고, 영업과 관련된 사례를 바탕으로 서술하세요."
357,5,향후 영업전문직(SC)으로 성장하며 장기적인 목표는 무엇인가요?
358,5,최근 사회이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다
359,5,"무기체계는 특정한 운용 목적을 달성하기 위한 무기를 중심으로 구성된 주요 장비 및 관련되는 기재의 총체로, 당사의 경우는 유도무기/감시정찰/지휘통제통신/항공전자/전자전/무인로봇/사이버전/M&S/IPS(ILS)를 의미합니다. 자신을 가장 잘 표현할 수 있는 당사의 무기체계 또는 무기를 선택하고, 어떠한 점이 본인을 잘 표현했다고 생각했는지 이유를 작성해주세요."
360,5,"LIG넥스원의 인재상은 ""개방과 긍정의 자세로 끊임없는 혁신 추구를 통해 지속 성장하는 사람""입니다. 본인이 LIG넥스원의 인재상에 얼마나 부합하는가를 자신의 경험으로 증명해주세요."
361,5,"부산MBC가 나를 뽑아야 하는 이유를 다른 사람과 구별되는 능력, 지식, 특기 등을 중심으로 기술하시오. (500자 이내)"
362,5,"본인의 회사선택 기준은 무엇이며, 포스코가 그 기준에 적합한 이유를 서술하여 주십시오. (1800byte)"
363,5,최근 국내외 이슈 중 한 가지를 선택하여 본인의 견해를 서술하여 주십시오. (1800byte)
364,5,"우리 원의 직원으로서 청렴성과 공익성을 지켜야 하는 이유는 무엇이며, 지원자께서 평소 청렴성과 공익성을 지키기 위해 어떤 노력을 하고 있는지 서술해 주시기 바랍니다. (500자 이내)"
365,5,본인을 채용하게 되면 포스코케미칼에 영향을 줄 수 있는 긍정적인 측면과 기회에 대해 구체적으로 기술하시오.
366,5,LS전선의 핵심가치 중 본인을 가장 잘 설명할 수 있는 한가지를 선택하여 그 이유를 경험 중심으로 작성해주세요.
367,5,여신전문업을 선택하게된 이유와 여신전문사 중 당사를 선택한 이유 (최대 300자)
368,5,"화학과 소재가 우리의 실생활과 미래의 변화에 미칠 영향은 무엇이라고 생각하며, 2) 입사 후 지원 분야에서 기여할 수 있는 부분을 본인의 가치관과 경험에 근거하여 기술해 주십시오."
369,5,본인의 가치에 현대제철이 부합하는 이유
370,5,최근 산업위생/산업보건 분야의 이슈사항 및 트렌드를 고려한 기여방안
371,5,"로봇 관련 두개이상의 키워드를 들어 ""대조, 대비, 비교""를 통해 본인의 의견을 작성해주세요"
372,5,"공공기관에서 업무를 수행함에 있어 원만한 직업생활을 위한 태도, 매너, 올바른 직업관이 왜 중요한지 본인의 가치관을 중심으로 작성해 주십시오. 최대 800자 이하"
373,5,"본인의 회사 선택 기준은 무엇이며, 현대중공업그룹이 어떤 측면에서 그 기준에 적합하다고 생각하는지 기술하시오."
374,5,"한국항공우주산업(주)에 관해 알고 있는 주요 내용(개발, 사업, 제도)은 무엇이며 당사를 선택한 이유에 대해 기술해주시기 바랍니다."
375,5,삶의 가치관 또는 비전
376,5,광고/마케팅 비즈니스에 관심을 갖는 이유에 대해서 작성해 주세요.
377,5,"언택트로 인한 다양한 사회 이슈들이 발생하고 있습니다. 이러한 사회 이슈 중 하나를 선택하고, 해당 이슈를 해결하기 위한 컨텐츠를 제안해 주세요. 1) 어떤 이슈이며, 왜 그 이슈를 선택했는지, 2) 어떤 내용/형식의 컨텐츠를 제작하여 3) 어떤 매체를 통해 전달/확산시킬 것인지가 내용에 포함되어야 합니다."
378,5,"공사 핵심가치 중에는 공익성, 나눔과 배려가 있습니다. 이와 관련된 지원자의 경험이 있다면 기술하여 주십시오."
379,5,"지원 직무 관련 최근 Trend를 간략히 기술하고, 이에 대한 본인의 견해를 구체적으로 기술하여 주시기 바랍니다. (1000자)"
380,5,우리 공단의 존재 이유에 대해 생각해보시기 바랍니다. 공단의 지속적 존재를 위한 본인의 역할과 목표에 대해 구체적으로 작성해 주시기 바랍니다.
381,5,당사 제품 및 판매 채널을 한가지씩 선정하여 매출 확대를 위한 본인의 방안을 기술해 주세요.
382,5,최근 의료계의 이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술하세요.
383,5,LG이노텍의 세 가지 핵심가치 중 하나를 선택하여 이를 실천한 본인의 성공 또는 실패 사례를 기술해주십시오.(500자)
384,5,강원대학교병원의 핵심가치* 중 조직 발전을 위해 가장 중요하다고 생각하는 것은 무엇인지 본인의 경험을 바탕으로 기술해 주세요.
385,5,마케팅 직무를 위해 준비되어 있는 것
386,5,"국민체육진흥공단에서 수행중인 사업 중 관심있는 분야는 무엇인지 기술해 주십시오. (300자 이내 작성)1-1) 해당 사업에 관심을 갖게 된 계기는 무엇이며, 본인이 기여할 수 있는 방안에 대해 기술해 주십시오. (300자 이내 작성)"
387,5,즐겨 찾는 인터넷 사이트와 그 이유를 설명해 주십시오.
388,5,최근 대학 관련 이슈 중 가장 중요하다고 생각되는 한 가지를 언급하고 이에 대한 자신의 견해를 기술해 주십시오.
389,5,"고객마인드 (고객을 위한 헌신, 상담능력 등)"
390,5,"자기소개서 무기체계는 특정한 운용 목적을 달성하기 위한 무기를 중심으로 구성된 주요 장비 및 관련되는 기재의 총체로, 당사의 경우는 유도무기/감시정찰/지휘통제통신/항공전자/전자전/무인로봇/사이버전/M&S/IPS를 의미합니다. 자신을 가장 잘 표현할 수 있는 당사의 무기체계 또는 무기를 선택하고, 어떠한 점이 본인을 잘 표현했다고 생각했는지 이유를 작성해주세요."
391,5,휴넷에서 이루고자 하는 목표 혹은 비전이 있다면 어떤 것인지 작성해주세요.
392,5,공공기관 직원으로서 갖추어야 하는 가장 중요한 가치가 무엇인지 본인의 생각을 말씀해 보세요. (0/500자)
393,5,지원자 본인이 변화를 두려워하지 않고 통찰력과 창의적인 사고로 꾸준히 혁신하고 변화를 주도하는 사람임을 가장 잘 나타내는 최근 5년 이내의 사례를 기술해 주시기 바랍니다.
394,5,"(직업윤리) 공직자의 직업윤리가 중요한 이유를 본인의 가치관을 중심으로 기술해 주십시오. (약 1,000 byte)"
395,5,"(KOGAS 핵심가치) 미래 에너지 시장을 리딩하는 KOGAS의 새로운 핵심가치는 다음과 같습니다. 1) 미래주도 (Global leader) 2) 안전우선 (Responsibility) 3) 열린사고 (Expansion) 4) 소통협력 (ENgagement) 위 네 가지 중에서 본인의 역량과 부합하는 한 가지 항목을 선택하여 타인과 차별화 될 수 있는 본인의 핵심역량을 구체적 경험을 바탕으로 기술하여 주십시오. 또한 지속가능한 미래 에너지 기업인 KOGAS가 나아가야 할 방향도 함께 고려하여 입사 후 실천할 목표 및 자기계발 계획에 대해 구체적으로 기술해 주십시오. (약 3,000 byte)"
396,5,"본인이 생각하는 '글로벌 역량'이란 무엇이며, 본인이 그것에 어떻게 부합하고 당사의 해외 진출에 어떻게 기여할 수 있는지 기술하여 주십시오."
397,5,"[소통] ""우리에프아이에스와 우리금융그룹"" 하면 떠오르는 이미지를 말씀해 주시고, 본인이 신입사원으로서 기존직원들과의 조화를 위해 어떠한 방식으로 조직문화를 만들어나갈 것인지 여러분의 생각을 말씀해 주세요."
398,5,[트렌드] 코로나19 이후 주도해갈 금융 IT트렌드는 어떤 것이 있을지 주제 한가지를 선택하고 본인의 견해를 말씀해 주세요.
399,5,"당사 인재상(세계로, 미래로, 하나로) 중 자신을 가장 잘 표현하는 것을 선택하여 경험적 사례를 통해 설명해 주세요. 600자"
400,5,최근 사회이슈 중 전공 또는 희망직무와 관련하여 중요하다고 생각되는 한가지를 선택하여 자신의 견해를 기술해 주세요. 600자
401,5,"존경하는 인물, 여행스타일, 친구들과의 여행 중 본인의 역할, 가장 시간을 많이 투자하는 행위"
402,5,내가 이 포지션에 적합한 사람인 이유
403,5,"-홈플러스 익스프레스 매장과 경쟁사의 각 장점과 단점에 대해 기술하고, 개선하기 위한 아이디어를 제안해 주십시오."
404,5,"홈플러스 익스프레스 5대 가치 중 가장 중요하다 생각하는 1가지를 선택하고, 그 사유에 대해 기술하십시오. 1. 무결품 2. 선도관리 3. 가격불만 Zero 4. 청결과 안전 5. 신속한 계산"
405,5,1번의 사항을 바탕으로 한전KPS에서 수행하고 싶은 직무에 대하여 기술해주시기 바랍니다.
406,5,한전KPS의 중장기 전략경영계획(비전2030)을 참고하여 본인의 향후 역량개발계획을 상세하게 기술해주시기 바랍니다.
407,5,Motivation for Applying to ASML Korea
408,5,My specific action plan as a Customer Support Engineer
409,5,"최근 은행은 디지털 전환이 가속화되고 있습니다. 이러한 상황 속에서 (1) 향후 은행 사업이 어떻게 변화해 갈 것인지 (2) 변화된 환경에서 은행원으로서 필요한 역량과 본인이 갖춘 역량을 비교하여 기술해 주세요 (최대 1,000자 입력가능)"
410,5,증권업을 선택하게 된 이유와 증권사 중 당사를 선택한 이유(300자)
411,5,경기문화재단이 앞으로 나아갈 목표와 방향이 무엇인지 작성해 주시기 바랍니다.
412,5,"한국항공우주산업(주)에 관해 알고 있는 주요 내용(사업, 업무, 제도)은 무엇이며 당사를 선택한 이유에 대해 기술해주시기 바랍니다."
413,5,"항공기개발, 생산, 운영 또는 항공산업 발전을 위해 가장 중요하게 생각하는 것은 무엇이며, 그 이유에 대해 작성해주시기 바랍니다."
414,5,지원 분야 기여 가능 부분
415,5,"한국발명진흥회에 대해 본인이 알고 있는 내용은 무엇이며, 그 정보를 어떻게 얻게 되었는지 기술해 주십시오. 또한, 그 중 어떠한 점에 이끌려 우리 회에 지원하게 되었는지 기술해 주십시오."
416,5,"한국철도공사 직원으로서 가장 중요하게 생각해야 할 가치는 무엇이라고 생각하며, 지원자는 평소 해당 가치를 실현하기 위해 어떤 노력을 하는지 구체적으로 작성해 주십시오."
417,5,"(NCS 직업기초: 공동체윤리) 지원한 직무에서 지켜야 하는 원칙이나 가치는 무엇이라고 생각하는지 기술해주십시오. ① 지원직무에서 해당 원칙이나 가치를 지켜야하는 이유가 무엇이라고 생각하는지, 그렇게 생각하게 된 계기는 무엇인지 함께 기술해 주십시오. ② 평소 다른 업무나 과업을 수행하면서 해당 원칙이나 가치를 어떻게 실천하고 있는지, 그러한 원칙과 가치를 지키는데 어떤 어려움이 있는지, 그 어려움을 극복하기 위해 어떻게 노력하고 있는지를 구체적인 사례를 바탕으로 기술해 주십시오. (0 / 500 자이내)"
418,5,"아래 가운데 하나를 선택한 후, 창의적이고 구체적인 실현방안을 작성해주십시오. (700자 이내) ① 교육의 질적 향상 방안(학부교육 중심) ② 학생 문화활동의 다양화 방안 ③ 학교 인지도 향상을 위한 방안 ④ 등록금 외의 수입 재원의 다양화 방안 ⑤ 대학입시제도 발전방안"
419,5,"최근 한국철도공사의 주요 이슈에 대해 한 가지를 언급(선택)하고, 그것에 대한 본인의 의견을 기술하여 주십시오.(400자, 800bytes)"
420,5,(자원관리능력) 여러 가지 일을 한꺼번에 처리해야 하는 경우 본인은 어떠한 방식으로 우선순위를 정해왔는지 그 원칙을 설명하고 실행사례나 경험을 기술하시오.
421,5,"자동차는 이제 단순한 이동 수단을 넘어 그 자체로 움직이는 IT 기기가 되고 있습니다. 최근 인상 깊게 봤거나 경험한 차량 IT 기술에 대해 설명하고, 향후 출시할 기아차에 어떻게 접목시킬 수 있을지 기술해 주십시오."
422,5,"## 본인이 생각하는 영업역량이란 무엇인지 정의하고, 귀하께서 UB(Universal Banker)인재로 성장하기 위해 어떤 노력을 해왔는지 사례를 들어 기술해주세요. 나아가 언택트(비대면) 환경 속에서 KB국민은행은 어떤 영업전략을 수립하면 좋을지 서술하십시오."
423,5,독립기념관에 들어오면 갖게되는 좋은 점과 기회에 대해 기술해 주십시오 현재 0 Bytes / 200 Bytes 이내
424,5,위 질문과 반대로 나쁜 점과 위험 요소는 무엇이라고 생각합니까? 현재 0 Bytes / 200 Bytes 이내
425,5,어떻게 달리 처리해야 했습니까? 현재 0 Bytes / 200 Bytes 이내
426,5,그 결과에는 어느 정도 만족하십니까? 현재 0 Bytes / 200 Bytes 이내
427,5,그 점을 어떻게 증명할 수 있습니까? 현재 0 Bytes / 200 Bytes 이내
428,5,고객만족을 위해서 가장 필요한 것은 무엇이라고 생각합니까? 7-1. 귀하는 그것을 어느 정도 가졌다고 생각합니까? 현재 0 Bytes / 200 Bytes 이내
429,5,귀하가 지원한 분야에서 고객은 누구입니까? 현재 0 Bytes / 200 Bytes 이내
430,5,고객을 만족시켜야 하는 이유는 무엇입니까? 현재 0 Bytes / 200 Bytes 이내
431,5,"[조직이해능력] 우리 공단은 국가유공자를 위한 의료·복지서비스를 제공하고 있습니다. 우리 공단의 주요 고객과 사업의 관점에서 지원자가 생각하는 공단의 미래 방향을 제시하고, 이를 달성하기 위한 방안을 함께 제시해 주시기 바랍니다."
432,5,최근 대학 환경과 관련한 국내외 이슈 중 한 가지를 선택하여 본인의 견해를 기술해 주십시오. (500자)
433,5,본인의 가치관과 금융기관의 임직원으로서 가져야 할 기본적인 가치는 무엇이라고 생각하는지 BNK금융그룹과 연관지어 기술해 주십시오. (최대 600자 입력가능)
434,5,효율적으로 일하는 것은 무엇인지 최근의 워라밸 문화확산과 연관지어 기술해 주십시오. (최대 600자 입력가능)
435,5,디지털 중심의 금융미래를 대비하는 중요한 경쟁력은 무엇인지 본인의 장점과 연관지어 기술해 주십시오. (최대 600자 입력가능)
436,5,최근 사회 이슈 中 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주십시오.(최대 600자 입력가능)
437,5,"직장 생활에 대한 본인만의 원칙 세 개를 나열 후, 그 이유에 대해 설명해 주세요.(최소 200 최대 500)"
438,5,"최근 은행의 영업점이 줄어들고 비대면 거래가 증가함에 따라 신규고객을 창출하기 위한 전략은 무엇이 있을지 기술해 주시고, 이를 위해 본인은 어떤 역할을 할 수 있을지 과거 본인의 업적과 경험을 기반하여 작성하여 주십시오."
439,5,"서울시설공단 인재상 중에서 본인과 부합된다고 생각하는 인재상(전문인, 창조인, 소통인)을 하나 선택하여 본인의 보유 역량과 결부하여 기술하여 주시기 바랍니다."
440,5,우리 공사의 비젼은 ‘국민과 함께 행복한 세상을 가꾸는 친환경 에너지 리더’입니다. 이를 위한 우리공사의 역할과 입사 후 자신이 기여할 수 있는 방안에 대하여 기술해 주시기 바랍니다. (400~700자)
441,5,공기업 직원으로서 직업윤리가 왜 중요한지 자신의 가치관을 중심으로 기술해 주시기 바랍니다. (400~700자)
442,5,"평소 현대백화점을 이용하며 느꼈던 장단점을 제시하고, 현대백화점의 경쟁력을 제고할 수 있는 아이디어를 제시하시오. 800"
443,5,(직업윤리) 공직자의 직업윤리가 중요한 이유를 본인의 가치관을 중심으로 기술해 주십시오. (500자 이내)
444,5,(KOGAS 핵심가치) 미래 에너지 시장을 리딩하는 KOGAS의 새로운 핵심가치는 다음과 같습니다. 1) 미래주도(Global leader) 2) 안전우선(Responsibility) 3) 열린사고(Expansion) 4) 소통협력(ENgagement) 위 네 가지 중에서 본인의 역량과 부합하는 한 가지 항목을 선택하여 타인과 차별화될 수 있는 본인의 핵심역량을 구체적 경험을 바탕으로 기술하여 주십시오. 또한 지속가능한 미래 에너지 기업인 KOGAS가 나아가야 할 방향도 함께 고려하여 입사 후 실천할 목표 및 자기계발 계획에 대해 구체적으로 기술해 주십시오. (1500자 이내)
445,5,한전KPS의 중장기 전략경영계획(비전2030)을 참고하여 본인의 향후 역량개발계획을 상세하게 기술해주시기 바랍니다.(1000자 내외)
446,5,자신이 가장 중요하게 여기는 윤리적 원칙은 무엇입니까? 일반적 정의가 아닌 본인 스스로의 정의를 내리고 이를 실천했던 사례와 과정을 기술하여 주십시오.
447,5,공공기관으로서 직업윤리가 왜 중요한지 본인의 가치관을 중심으로 설명하십시오. (500자)
448,5,(관련분야 이해도) 최근 에너지분야 이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다. (500자 이내)
449,5,우리 공사의 비젼은 ‘국민과 함께 행복한 세상을 가꾸는 친환경 에너지 리더’ 입니다. 이를 위한 우리공사의 역할과 입사 후 자신이 기여할 수 있는 방안에 대하여 기술해 주시기 바랍니다.
450,5,귀하가 회사를 선택하는 기준이 무엇이며 왜 그 기준에 AMOREPACIFIC이 적합한지 기술해 주십시오. 500
451,5,"아모레퍼시픽그룹은 '사람을 아름답게, 세상을 아름답게'라는 특별한 소명을 갖고 있습니다. 입사한다면 이러한 소명을 본인의 직무 영역에서 어떻게 실현할 수 있을지 기술해 주십시오. 500"
452,5,지원 직무 관련 최근 중요하다고 판단하는 이슈/트렌드 한 가지를 작성하여 주십시오. 해당 이슈/트렌드가 중요하다고 판단한 사유와 SK브로드밴드 사업에 대한 이해를 바탕으로 지원 직무 담당자로서의 대응 방안을 작성하여 주십시오. (1000 자 10 단락 이내)
453,5,평소 본인만의 가치관(삶 또는 업무)을 제시하고 현대렌탈케어가 그에 적합하다고 판단한 이유를 서술하여 주십시오.
454,5,"현대렌탈케어에서 이루고 싶은 본인만의 목표(인생, 업무 등)와 이를 이루기 위한 계획을 서술하여 주십시오."
455,5,귀하가 회사를 선택하는 기준이 무엇이며 왜 그 기준에 AMOREPACIFIC이 적합한지 기술해 주십시오.
456,5,"아모레퍼시픽그룹은 '사람을 아름답게, 세상을 아름답게'라는 특별한 소명을 갖고 있습니다. 입사한다면 이러한 소명을 본인의 직무 영역에서 어떻게 실현할 수 있을지 기술해 주십시오."
457,5,"귀하의 인생에서 가장 중요한 가치가 무엇인지 설명하고, 이를 현대백화점그룹이 지향하는 6가지 핵심가치와 연결지어 설명하시오.(500자)"
458,5,"백화점) 평소 현대백화점을 이용하며 느꼈던 장단점을 제시하고, 현대백화점의 경쟁력을 제고할 수 있는 아이디어를 제시하시오.(1000자)"
459,5,귀하가 가장 중요하게 생각하는 공공기관 직원이 가져야할 직업윤리는 무엇이며 그렇게 생각하는 이유에 대해 본인의 경험이나 가치관을 중심으로 서술하여 주십시오.(500~1000자 이내)
460,5,아리랑국제방송의 존재 이유에 대해 생각해 보시기 바랍니다. 우리 방송의 지속적 존재를 위한 본인의 역할과 입사 후 이루고자하는 목표에 대하여 구체적으로 작성해 주시기 바랍니다.
461,5,"앞으로 10년 안에 꼭 이루고 싶은 버킷리스트는 무엇이며, 그것을 이루기 위해 어떤 노력을 하고 있고 향후 어떻게 준비해 나갈 계획인지 기술하시오. [1500바이트]"
462,5,"최근 경험해 본 가장 혁신적이거나 편리했던 디지털 금융서비스(타사 서비스 포함)에 대해 설명하고, 보다 개선할 수 있는 점이 있다면 기술하시오. [1500바이트]"
463,5,최근 관심 분야와 JTBC 서비스에 접목할 수 있는 부분이 있다면 서술해 주세요.
464,5,직장인으로서 직업윤리가 왜 중요한지 본인의 경험을 중심으로 기술해 주세요.
465,5,"방문후기 : 인근 세븐일레븐 점포 방문 후, 그 후기를 적어주십시오. [일주일 이내, 점포명, 방문시간 필수기재]"
466,5,"한국전력공사의 4가지 인재상 중 본인과 가장 부합된다고 생각하는 인재상을 두 가지 선택하여 그렇게 생각하는 이유를 본인의 가치관과 연계하여 교육사항, 경험/경력 등 구체적인 사례를 들어 기술하여 주십시오. (300~700자)"
467,5,"한국전력공사의 4가지 인재상 중 본인과 가장 부합된다고 생각하는 인재상을 두 가지 선택하여 그렇게 생각하는 이유를 본인의 가치관과 연계하여 교육사항, 경험/경력 등 구체적인 사례를 들어 기술하여 주십시오. 700"
468,5,본인이 회사를 선택 할 때 가장 중요하게 생각하는 것과 한미약품이 그것과 어떻게 부합하는지 기술하여 주십시오
469,5,한미약품의 과거/현재/미래 각각의 키워드를 선정하고 그 이유를 기술하여 주십시오.
470,5,㈜푸르밀에서의 귀하의 Vision에 대하여 서술하시오. (500자).
471,5,"석유화학업계의 향후 트렌드를 조망하고, 롯데케미칼이 이러한 변화를 선도하기 위해 본인이 입사 후에 어떻게 회사에 기여하고 싶으신지, 본인의 강점 등 구체적 근거를 포함해 기술해 주세요.*700자 이내로 내용을 입력해주세요."
472,5,Recruiting Coordinator로 본인이 적합하다고 생각하는 이유
473,5,Recruiting Coordinator로 목표하는 점
474,5,"IBK 기업은행의 행원으로서 다양한 니즈를 찾아내는 관찰의 힘이 필요하다고 생각합니다. 차별화된 제안이 곧 신뢰와 매출로 이어지기 때문입니다. 실제로 고객에게 합리적인 제안으로 신뢰를 쌓고, 그것이 매출 증가로 이어진 경험이 있습니다."
475,5,"BTS의 신곡이 빌보드 싱글 차트 1위를 차지하고, 전세계적으로 K-POP이 큰 반응을 얻고 있는 ①이유와 ②이후 발전 방향에 대해 구체적으로 작성해주세요. (1,000자 이내)"
476,5,"최근 방송, 디지털 콘텐츠 중 ①자신이 가장 재밌게 시청한 프로그램 또는 콘텐츠를 선정하고 ②이에 대한 이유와 ③이후 발전 방향에 대해 구체적으로 작성해주세요. (1,000자 이내)"
477,5,만도 지원 동기 [
478,5,"당사 핵심가치는 고객 최우선, 도전적 실행, 소통과 협력, 인재존중, 글로벌 지향입니다. 이 중 한 가지를 택하여 자신이 왜 울산공장에 적합한 인재인지를 서술해 주십시오."
479,5,"최근 언론에 보도된 금융/경제/사회 이슈 중 지원부문과 관련된 주제를 선정하고, 그 이유와 본인의 견해를 자세히 기술해 주십시오 [1000바이트]"
480,5,신한카드를 선택한 이유와 그에 따라 기대하고 있는 10년 뒤 본인과 신한카드의 모습은? (1000byte 이내)
481,5,"본인이 생각하는 신한카드 비즈니스의 경쟁상대는 무엇이며, 그 이유를 신한카드의 VISION 관점에서 비교 기술해주세요. (1400byte 이내)"
482,5,"평소 CU 편의점 이용 시 느꼈던 장단점을 기술하고, CU 편의점 경쟁력을 제고할 수 있는 아이디어를 제시하시오. (최대 700자 입력가능)"
483,5,"에기평의 업무를 수행하는 데 있어 가장 중요한 직업윤리가 무엇이며, 해당 직업윤리가 왜 중요한지 본인의 가치관을 중심으로 기술해 주십시오. (600)"
484,5,"근무하고자 희망하는 지역에서 우리은행 주거래 고객을 늘리기 위한 본인만의 전략은 무엇인지 구체적으로 기술하여 주십시오. 1199/1200 (바이트 수(2 byte), 공백 포함)"
485,5,본인이 회사를 선택할 때의 기준과 그 기준에 부산롯데호텔이 부합하는 이유를 기술해 주세요.
486,5,"귀하는 마감시한이 정해진 문제를 해결하고자 할 때, 어떤 부분을 최우선순위에 두고 해결하려는 지와 그 이유를 경험에 근거하여 서술하시오."
487,5,"최근 우리 사회는 언택트 사회로 변화가 진행 중입니다. 이와 관련하여, ‘농협’이 언택트 사회에서 능동적으로 성장할 수 있는 ‘농협의 디지털혁신’ 아이디어를 제안하시오."
488,5,"본인이 회사를 선택할 때의 기준은 무엇이며, 왜 현대엔지니어링이 그 기준에 적합한지를 기술해 주십시오."
489,5,"국내외 에너지 산업 및 남동발전의 사업환경 분석을 통하여 앞으로 남동발전이 나아가야할 목표 및 목표달성을 위한 전략을 제시하고, 그렇게 제시한 이유를 구체적으로 기술해주십시오"
490,5,"한국남동발전 입사 후 업무를 수행함에 있어 가장 중요한 원칙과 사회생활을 함에 있어 가장 중요한 원칙은 각각 무엇이며, 그렇게 생각하는 이유를 본인의 가치관과 경험을 바탕으로 구체적으로 기술해주십시오"
491,5,"CJ제일제당이 속한 식품산업군은 급속한 환경의 변화가 이루어지는 시장입니다. 식품산업군의 지원 직무 Specialist로 어떤 미래를 그리고 싶은 지, 본인의 성장 계획을 작성해주십시오. (800자 이내)"
492,5,"한국가스기술공사에서 중요하게 생각하는 인재상은 다음과 같습니다. 1) 새로운 세계에 도전하는 사람 2) 헌신적인 열정을 가진 사람 3) 고객의 문제해결에 유능한 사람 세 가지 인재상 중 자신과 가장 부합된다고 생각하는 인재상을 하나 선택하여, 구체적인 사례를 포함하여 그렇게 생각하는 이유를 기술하여 주십시오"
493,5,자원은 얼마나 부족하였으며 그 이유는 무엇이었습니까?[ 50자 이상 100자 이내 ]
494,5,"한정된 자원을 어떻게 활용하였고, 이 때 가장 중요하게 고려하였던 점은 무엇이었습니까?[ 50자 이상 200자 이내 ]"
495,5,어떤 정보를 활용하였고 그 정보는 어떻게 얻었습니까?[ 50자 이상 200자 이내 ]
496,5,"농협 본연의 가치 구현을 위해 강조되고 있는 ESG 경영과 관련하여, 농협은행이 농업, 농촌 또는 지역 사회를 위해 실천 할 수 있는 방안은 무엇인지, 또 이와 관련하여 본인이 입행 후 수행 할 수 있는 역할은 무엇인지 기술해 주십시오."
497,5,"디지털 생활 금융 플랫폼을 구축 하는데 있어 가장 중요 하다고 생각되는 요소는 무엇인지 본인의 경험을 들어 설명하고, 이와 관련하여 본인이 입행 후 기여 할 수 있는 방안에 대해 기술해 주십시오."
498,5,"CJ제일제당이 속한 식품산업군은 급속한 환경의 변화가 이루어지는 시장입니다. 식품산업군의 지원 직무 Specialist로 어떤 미래를 그리고 싶은지, 본인의 성장 계획을 작성해주십시오. 800"
499,5,최근 사회이슈 중 중요하다고 생각되는 한가지를 선택하고 이에 관한 자신의 견해를 기술해 주시기 바랍니다. / 1000자 (영문작성 시 2000자) 이내
500,5,"본인이 희망하는 직무와 연계해 '나의 고객'을 정의하고, 그 고객에게 신뢰받기 위한 방안을 서술하세요. (800자 이내)"
501,5,지원 직무 관련 최근 중요하다고 판단하는 이슈/트렌드 한 가지를 작성하여 주십시오. 해당 이슈/트렌드가 중요하다고 판단한 사유와 SK브로드밴드 사업에 대한 이해를 바탕으로 지원 직무 담당자로서의 대응 방안을 작성하여 주십시오. 1) 지원 직무 관련 중요하다고 판단되는 이슈/트렌드 2) 해당 이슈/트렌드가 중요하다고 판단한 사유와 SK브로드밴드 사업에 대한 이해를 바탕으로 지원 직무 담당자로서의 대응 방안 작성 (1000 자 10 단락 이내)
502,5,SK브로드밴드 상품/서비스 관련 한줄평을 작성하여 주십시오.
503,5,"남동발전 입사 후 업무를 수행함에 있어 가장 중요한 원칙과 사회생활을 함에 있어 가장 중요한 원칙은 각각 무엇이며, 그렇게 생각하는 이유를 본인의 가치관과 경험을 바탕으로 구체적으로 기술해주십시오"
504,5,우리원 지원사유 (600)
505,5,"옷(의복)에 대한 최근 이슈(또는 뉴스) 중 관심있게 본 주제를 선정하고, 이에 대한 본인의 견해를 서술하시오."
506,5,본인을 표현할 수 있는 한 가지 키워드와 그것을 통해 세아상역에 어떻게 기여할 수 있는지를 서술하시오.
